"OCCUR_DATE","Latitude","Longitude","X_COORD_CD","Y_COORD_CD"
"07/08/2016",40.8228927440001,-73.950899244,"997840","239080"
"07/08/2016",40.696411003,-73.942427524,"1000215","193000"
"07/08/2016",40.696411003,-73.942427524,"1000215","193000"
"07/08/2015",40.875121011,-73.9089951829999,"1009418","258118"
"07/08/2015",40.834528146,-73.903836069,"1010861","243330"
"07/08/2015",40.639670548,-73.953693216,"997102","172326"
"07/08/2015",40.676807958,-73.9484615229999,"998546","185857"
"07/08/2015",40.820813371,-73.9079024499999,"1009741","238332"
"07/07/2017",40.8172177330001,-73.953472135,"997129","237012"
"07/07/2017",40.878170039,-73.844450489,"1027266","259254"
"07/07/2017",40.878170039,-73.844450489,"1027266","259254"
"07/07/2017",40.878170039,-73.844450489,"1027266","259254"
"07/07/2017",40.878170039,-73.844450489,"1027266","259254"
"07/07/2017",40.672650645,-73.867414061,"1021029","184366"
"07/07/2017",40.8255224970001,-73.9399599769999,"1000867","240040"
"07/07/2015",40.6575415880001,-73.8979677249999,"1012560","178850"
"07/07/2015",40.8864966610001,-73.8459174179999,"1026855","262287"
"07/07/2015",40.8384241840001,-73.8665307589999,"1021182","244763"
"07/06/2016",40.6750565300001,-73.762507724,"1050127","185304"
"07/05/2017",40.8789913410001,-73.864550837,"1021707","259544"
"07/05/2017",40.699328952,-73.786486956,"1043454","194130"
"07/05/2017",40.699328952,-73.786486956,"1043454","194130"
"07/05/2017",40.699328952,-73.786486956,"1043454","194130"
"07/05/2017",40.699328952,-73.786486956,"1043454","194130"
"07/05/2017",40.7033105840001,-73.7357323109999,"1057523","195619"
"07/05/2017",40.855065035,-73.884004154,"1016339","250819"
"07/05/2017",40.858100827,-73.901914941,"1011383","251919"
"07/05/2016",40.8125201340001,-73.902813002,"1011153","235312"
"07/05/2016",40.650847586,-73.961920133,"994817","176397"
"07/05/2016",40.827049319,-73.894994191,"1013311","240608"
"07/05/2015",40.637512401,-73.914176168,"1008070","171548"
"07/05/2015",40.6744780760001,-73.8692958829999,"1020506","185031"
"07/05/2015",40.8457671940001,-73.8798385539999,"1017496","247433"
"07/05/2015",40.819509618,-73.953582535,"997098","237847"
"07/04/2017",40.8853577080001,-73.850158611,"1025683","261870"
"07/04/2017",40.7585672910001,-73.945001608,"999487","215645"
"07/04/2016",40.6771199070001,-73.801227721,"1039385","186029"
"07/04/2016",40.6771199070001,-73.801227721,"1039385","186029"
"07/04/2016",40.655498992,-73.917951697,"1007016","178100"
"07/04/2016",40.6456227150001,-73.909891968,"1009256","174504"
"07/04/2016",40.6816844630001,-73.9183485309999,"1006897","187640"
"07/04/2016",40.6816844630001,-73.9183485309999,"1006897","187640"
"07/04/2016",40.6816844630001,-73.9183485309999,"1006897","187640"
"07/04/2016",40.6724226950001,-73.957340328,"996084","184258"
"07/04/2016",40.6893739600001,-73.9057942589999,"1010376","190445"
"07/04/2016",40.682883501,-73.910396871,"1009102","188079"
"07/04/2016",40.794723096,-73.9334038329999,"1002690","228820"
"07/04/2016",40.702725005,-73.750056503,"1053552","195394"
"07/04/2016",40.5965706000001,-73.977009908,"990635","156621"
"07/04/2016",40.5965706000001,-73.977009908,"990635","156621"
"07/04/2016",40.638219346,-74.1332014019999,"947282","171822"
"07/04/2016",40.6459682990001,-73.950031258,"998117","174621"
"07/04/2016",40.676152237,-73.8930686739999,"1013911","185632"
"07/04/2015",40.6757277460001,-73.921495901,"1006026","185469"
"07/04/2015",40.6496873730001,-73.8934101999999,"1013828","175990"
"07/04/2015",40.5791147960001,-73.983618179,"988801","150261"
"07/04/2015",40.8307989140001,-73.826948796,"1032140","242004"
"07/04/2015",40.8824019520001,-73.836220617,"1029539","260800"
"07/04/2015",40.6971692120001,-73.943746775,"999849","193276"
"07/31/2017",40.833809914,-73.908289194,"1009629","243067"
"07/31/2017",40.823090204,-73.90298906,"1011100","239163"
"07/31/2016",40.668384517,-73.920116717,"1006411","182794"
"07/31/2016",40.681413218,-73.927257927,"1004426","187539"
"07/31/2016",40.681413218,-73.927257927,"1004426","187539"
"07/31/2015",40.628635385,-73.939481421,"1001049","168308"
"07/31/2015",40.6907429300001,-73.927622769,"1004322","190938"
"07/31/2015",40.6392677800001,-73.937763876,"1001523","172182"
"07/30/2017",40.7014060160001,-73.983808132,"988740","194815"
"07/30/2017",40.82506399,-73.8773972609999,"1018182","239891"
"07/30/2017",40.82506399,-73.8773972609999,"1018182","239891"
"07/30/2016",40.79962153,-73.941872335,"1000344","230603"
"07/30/2016",40.681803475,-73.923789039,"1005388","187682"
"07/30/2016",40.5991954180001,-73.760987846,"1050624","157667"
"07/30/2016",40.6823735610001,-73.807774087,"1037565","187939"
"07/30/2015",40.6880819950001,-73.9175979,"1007103","189971"
"07/30/2015",40.6880819950001,-73.9175979,"1007103","189971"
"07/03/2017",40.8290602820001,-73.921434244,"1005993","241333"
"07/03/2017",40.900257901,-73.845451439,"1026975","267301"
"07/03/2017",40.809628853,-73.941975579,"1000313","234249"
"07/03/2017",40.6930584250001,-73.9400468009999,"1000876","191779"
"07/03/2016",40.595214685,-73.782725754,"1044591","156201"
"07/03/2016",40.694253202,-73.796733864,"1040617","192274"
"07/03/2016",40.694253202,-73.796733864,"1040617","192274"
"07/03/2016",40.6445908320001,-73.934461746,"1002438","174122"
"07/03/2016",40.689416027,-73.9139470979999,"1008115","190458"
"07/03/2016",40.689416027,-73.9139470979999,"1008115","190458"
"07/03/2016",40.698503885,-73.791585417,"1042041","193826"
"07/03/2016",40.6911032570001,-73.912877554,"1008411","191073"
"07/03/2016",40.6858656700001,-73.795472197,"1040974","189219"
"07/03/2015",40.6903305920001,-73.940954341,"1000625","190785"
"07/03/2015",40.816054438,-73.9119444689999,"1008624","236597"
"07/03/2015",40.5987735590001,-73.937236264,"1001680","157429"
"07/03/2015",40.695625049,-73.940556575,"1000734","192714"
"07/29/2017",40.6569183,-73.904088485,"1010862","178621"
"07/29/2017",40.6569183,-73.904088485,"1010862","178621"
"07/29/2017",40.595437653,-73.799695673,"1039878","156271"
"07/29/2016",40.695427087,-73.9787320459999,"990148","192637"
"07/29/2015",40.8135746,-73.951321569,"997725","235685"
"07/29/2015",40.8338876770001,-73.9247134079999,"1005084","243091"
"07/29/2015",40.8276931130001,-73.8997989649999,"1011981","240841"
"07/28/2017",40.8251884090001,-73.9044746559999,"1010688","239927"
"07/28/2017",40.840628474,-73.9243841259999,"1005173","245547"
"07/28/2016",40.8269894110001,-73.93712941,"1001650","240575"
"07/28/2015",40.660738162,-73.887939186,"1015341","180018"
"07/28/2015",40.816465657,-73.907807308,"1009769","236748"
"07/28/2015",40.816465657,-73.907807308,"1009769","236748"
"07/28/2015",40.6569063800001,-73.885091156,"1016133","178623"
"07/27/2017",40.836159512,-73.8506308,"1025583","243945"
"07/27/2017",40.8925233420001,-73.845426017,"1026987","264483"
"07/27/2016",40.764463103,-73.831774379,"1030851","217833"
"07/27/2015",40.8326314120001,-73.888444685,"1015121","242644"
"07/26/2017",40.616859834,-74.083109495,"961177","164023"
"07/26/2017",40.616859834,-74.083109495,"961177","164023"
"07/26/2015",40.8712485940001,-73.836989315,"1029334","256736"
"07/26/2015",40.8712485940001,-73.836989315,"1029334","256736"
"07/26/2015",40.6688028800001,-73.882979894,"1016713","182958"
"07/26/2015",40.6879924460001,-73.961278722,"994989","189930"
"07/26/2015",40.6879924460001,-73.961278722,"994989","189930"
"07/25/2017",40.6716240860001,-73.925289503,"1004975","183973"
"07/25/2017",40.656001766,-73.904356504,"1010788","178287"
"07/25/2017",40.656001766,-73.904356504,"1010788","178287"
"07/25/2017",40.665483704,-73.747507019,"1054298","181828"
"07/25/2016",40.8459847880001,-73.907459177,"1009854","247503"
"07/25/2016",40.8459847880001,-73.907459177,"1009854","247503"
"07/25/2016",40.692389705,-73.793764553,"1041442","191597"
"07/25/2016",40.6930584250001,-73.9400468009999,"1000876","191779"
"07/25/2016",40.5939821850001,-73.939181559,"1001141","155683"
"07/25/2015",40.659416981,-73.9086010299999,"1009609","179530"
"07/25/2015",40.6675734240001,-73.9072957659999,"1009968","182502"
"07/25/2015",40.765662429,-73.8374210219999,"1029286","218267"
"07/25/2015",40.626538246,-73.9392563659999,"1001112","167544"
"07/25/2015",40.835071256,-73.930038774,"1003610","243521"
"07/24/2017",40.642043072,-73.9496090069999,"998235","173191"
"07/24/2016",40.6943293240001,-73.9351160539999,"1002243","192243"
"07/24/2016",40.858373133,-73.899402084,"1012078","252019"
"07/24/2015",40.8156698830001,-73.9365656809999,"1001809","236451"
"07/24/2015",40.693509514,-73.9366891129999,"1001807","191944"
"07/24/2015",40.8217363320001,-73.8928672599999,"1013902","238673"
"07/24/2015",40.6746182190001,-73.956545805,"996304","185058"
"07/24/2015",40.847334887,-73.903741652,"1010882","247996"
"07/23/2017",40.853239381,-73.907875626,"1009736","250146"
"07/23/2017",40.814763236,-73.9588061549999,"995653","236117"
"07/23/2017",40.846559347,-73.9237123349999,"1005357","247708"
"07/23/2017",40.8768922560001,-73.841332823,"1028129","258790"
"07/23/2017",40.840102648,-73.880354752,"1017356","245369"
"07/23/2017",40.5771918560001,-74.00057021,"984092","149560"
"07/23/2017",40.6826788660001,-73.9423312119999,"1000245","187997"
"07/23/2016",40.6700972080001,-73.8740376219999,"1019193","183433"
"07/23/2016",40.6700972080001,-73.8740376219999,"1019193","183433"
"07/23/2016",40.698078486,-73.94531477,"999414","193607"
"07/23/2016",40.698078486,-73.94531477,"999414","193607"
"07/23/2016",40.831581289,-73.927708067,"1004256","242250"
"07/23/2015",40.8160682660001,-73.9085520849999,"1009563","236603"
"07/23/2015",40.8160682660001,-73.9085520849999,"1009563","236603"
"07/23/2015",40.642043072,-73.9496090069999,"998235","173191"
"07/23/2015",40.855878217,-73.928943261,"1003907","251102"
"07/23/2015",40.855878217,-73.928943261,"1003907","251102"
"07/23/2015",40.6682436950001,-73.859157152,"1023322","182764"
"07/23/2015",40.6682436950001,-73.859157152,"1023322","182764"
"07/23/2015",40.823221172,-73.8988879629999,"1012235","239212"
"07/23/2015",40.7057417190001,-73.93951602,"1001020","196400"
"07/22/2017",40.6363699990001,-74.11750657,"951637","171142"
"07/22/2017",40.7010163950001,-73.984796409,"988466","194673"
"07/22/2016",40.594460095,-74.0652434799999,"966131","155858"
"07/22/2016",40.8487013660001,-73.90328063,"1011009","248494"
"07/22/2016",40.592886099,-73.795652564,"1041003","155344"
"07/22/2016",40.7886420570001,-73.9407913209999,"1000646","226603"
"07/22/2016",40.866012164,-73.8673394839999,"1020943","254814"
"07/22/2016",40.8514074240001,-73.885084088,"1016042","249486"
"07/22/2016",40.849496743,-73.9093157889999,"1009339","248782"
"07/22/2015",40.7255006460001,-73.974717755,"991258","203594"
"07/22/2015",40.8346691020001,-73.905013949,"1010535","243381"
"07/22/2015",40.846510852,-73.920987136,"1006111","247691"
"07/21/2017",40.690963815,-73.906570901,"1010160","191024"
"07/21/2017",40.8017172080001,-73.934350394,"1002426","231368"
"07/21/2017",40.8342274070001,-73.905260313,"1010467","243220"
"07/21/2017",40.8342274070001,-73.905260313,"1010467","243220"
"07/21/2017",40.6720091500001,-73.959885679,"995378","184107"
"07/21/2016",40.6698001950001,-73.892397547,"1014100","183318"
"07/21/2016",40.6813734610001,-73.92107463,"1006141","187526"
"07/21/2016",40.695140908,-73.975125947,"991148","192533"
"07/21/2015",40.67166874,-73.914521549,"1007962","183992"
"07/21/2015",40.6832478050001,-73.943891923,"999812","188204"
"07/21/2015",40.81540205,-73.887660704,"1015346","236367"
"07/20/2017",40.8169856480001,-73.8470140709999,"1026596","236961"
"07/20/2017",40.6983125020001,-73.953147596,"997242","193691"
"07/20/2017",40.6983125020001,-73.953147596,"997242","193691"
"07/20/2016",40.6523898670001,-73.883754686,"1016506","176978"
"07/20/2016",40.689111202,-73.945058895,"999487","190340"
"07/20/2015",40.6756289730001,-73.790117504,"1042468","185493"
"07/20/2015",40.831247096,-73.9092322549999,"1009369","242133"
"07/20/2015",40.8554427170001,-73.907051995,"1009963","250949"
"07/20/2015",40.5754427690001,-73.987794763,"987641","148923"
"07/20/2015",40.6247003990001,-73.9363329019999,"1001924","166875"
"07/02/2017",40.813948295,-73.9143388159999,"1007962","235829"
"07/02/2017",40.6614172970001,-73.941289909,"1000539","180251"
"07/02/2017",40.8356478210001,-73.885610014,"1015904","243744"
"07/02/2017",40.8356478210001,-73.885610014,"1015904","243744"
"07/02/2017",40.837361022,-73.9410732159999,"1000556","244353"
"07/02/2016",40.8177098290001,-73.923973014,"1005294","237197"
"07/02/2016",40.6803472230001,-73.930035241,"1003656","187150"
"07/02/2015",40.804652522,-73.9537987859999,"997041","232434"
"07/02/2015",40.7117580600001,-73.778186885,"1045744","198664"
"07/02/2015",40.6671786790001,-73.9188601289999,"1006760","182355"
"07/19/2017",40.810865198,-73.9390195079999,"1001131","234700"
"07/19/2017",40.7928234190001,-73.9377359,"1001491","228127"
"07/19/2017",40.7438837820001,-73.870660997,"1020090","210317"
"07/19/2016",40.8198563550001,-73.920140835,"1006354","237980"
"07/19/2016",40.649928346,-73.948496701,"998542","176064"
"07/19/2016",40.708112826,-73.965133624,"993917","197260"
"07/19/2016",40.67500776,-74.006577149,"982426","185197"
"07/19/2015",40.6153262010001,-74.099496139,"956627","163469"
"07/19/2015",40.8490553290001,-73.9031572219999,"1011043","248623"
"07/19/2015",40.8211390750001,-73.925645538,"1004830","238446"
"07/19/2015",40.8211390750001,-73.925645538,"1004830","238446"
"07/19/2015",40.8211390750001,-73.925645538,"1004830","238446"
"07/19/2015",40.6746182190001,-73.956545805,"996304","185058"
"07/19/2015",40.8442588720001,-73.881062904,"1017158","246883"
"07/18/2017",40.8097059070001,-73.915633903,"1007605","234283"
"07/18/2016",40.846153572,-73.8992506879999,"1012125","247567"
"07/18/2016",40.639970412,-73.919959762,"1006464","172442"
"07/18/2016",40.639970412,-73.919959762,"1006464","172442"
"07/18/2016",40.6066648550001,-73.756149603,"1051960","160392"
"07/18/2016",40.8328953810001,-73.926716496,"1004530","242729"
"07/18/2016",40.6245229620001,-73.938116247,"1001429","166810"
"07/18/2015",40.665043245,-73.892134878,"1014175","181585"
"07/18/2015",40.5924787550001,-73.7996973469999,"1039880","155193"
"07/17/2017",40.757109692,-73.9447104389999,"999568","215114"
"07/17/2017",40.6445896180001,-73.8926724259999,"1014035","174133"
"07/17/2016",40.696411003,-73.942427524,"1000215","193000"
"07/17/2016",40.764694063,-73.914348014,"1007977","217884"
"07/17/2016",40.707528315,-73.788365122,"1042926","197116"
"07/17/2016",40.707528315,-73.788365122,"1042926","197116"
"07/17/2016",40.651998978,-73.944873225,"999547","176819"
"07/17/2016",40.84324043,-73.9363586809999,"1001859","246496"
"07/17/2016",40.6164966160001,-74.084351713,"960832","163891"
"07/17/2015",40.666090679,-73.877365046,"1018272","181972"
"07/17/2015",40.803306283,-73.950606668,"997925","231944"
"07/17/2015",40.900257901,-73.845451439,"1026975","267301"
"07/17/2015",40.644651706,-73.9262061539999,"1004729","174146"
"07/17/2015",40.644651706,-73.9262061539999,"1004729","174146"
"07/17/2015",40.7103895440001,-73.941329739,"1000516","198093"
"07/17/2015",40.6728146730001,-73.871674829,"1019847","184424"
"07/17/2015",40.6728146730001,-73.871674829,"1019847","184424"
"07/16/2017",40.7606267410001,-73.9360910789999,"1001955","216397"
"07/16/2016",40.6656882030001,-73.931420364,"1003276","181809"
"07/16/2016",40.6794198490001,-73.922053988,"1005870","186814"
"07/16/2016",40.6794198490001,-73.922053988,"1005870","186814"
"07/16/2016",40.625461666,-73.933187258,"1002797","167153"
"07/16/2016",40.625461666,-73.933187258,"1002797","167153"
"07/16/2016",40.8130576180001,-73.949067697,"998349","235497"
"07/16/2016",40.7177427010001,-73.9827904809999,"989021","200767"
"07/16/2016",40.7008398250001,-73.742800054,"1055566","194713"
"07/16/2015",40.791207032,-73.974440008,"991328","227533"
"07/16/2015",40.6714116630001,-73.8815117239999,"1017119","183909"
"07/16/2015",40.83987167,-73.888139806,"1015202","245282"
"07/16/2015",40.825258992,-73.92579269,"1004788","239947"
"07/15/2017",40.589893728,-73.8080798989999,"1037554","154246"
"07/15/2016",40.6701383500001,-73.9089251939999,"1009515","183436"
"07/15/2016",40.807382922,-73.940510955,"1000719","233431"
"07/15/2016",40.824397896,-73.9011769419999,"1011601","239640"
"07/15/2016",40.6821404090001,-73.826891092,"1032263","187843"
"07/15/2015",40.8263514390001,-73.900368274,"1011824","240352"
"07/15/2015",40.8263514390001,-73.900368274,"1011824","240352"
"07/15/2015",40.704932258,-73.7962468549999,"1040743","196165"
"07/15/2015",40.6363769640001,-73.9615825,"994913","171125"
"07/14/2017",40.653198462,-73.966214667,"993625","177253"
"07/14/2017",40.653198462,-73.966214667,"993625","177253"
"07/14/2017",40.653198462,-73.966214667,"993625","177253"
"07/14/2017",40.653198462,-73.966214667,"993625","177253"
"07/14/2017",40.863680843,-73.821729455,"1033560","253987"
"07/14/2017",40.6100355020001,-73.7535873529999,"1052668","161622"
"07/14/2017",40.6100355020001,-73.7535873529999,"1052668","161622"
"07/14/2017",40.6510627220001,-73.929298338,"1003869","176481"
"07/14/2016",40.8285474840001,-73.900682967,"1011736","241152"
"07/14/2015",40.840229569,-73.873267356,"1019317","245418"
"07/13/2017",40.65166137,-73.917372594,"1007178","176702"
"07/13/2017",40.655985957,-73.9547234679999,"996813","178270"
"07/13/2017",40.803203749,-73.942569943,"1000150","231908"
"07/13/2017",40.803203749,-73.942569943,"1000150","231908"
"07/13/2017",40.803203749,-73.942569943,"1000150","231908"
"07/13/2016",40.8547251110001,-73.8990461179999,"1012178","250690"
"07/13/2016",40.85502101,-73.8811990989999,"1017115","250804"
"07/13/2016",40.698158838,-73.795084668,"1041071","193698"
"07/13/2015",40.639005167,-73.957858926,"995946","172083"
"07/13/2015",40.675901772,-73.9318424799999,"1003156","185530"
"07/13/2015",40.789295058,-73.94031405,"1000778","226841"
"07/13/2015",40.701905691,-73.984734895,"988483","194997"
"07/13/2015",40.8462720270001,-73.8850351299999,"1016058","247615"
"07/13/2015",40.635953441,-73.967833935,"993178","170970"
"07/13/2015",40.635953441,-73.967833935,"993178","170970"
"07/13/2015",40.8339527790001,-73.8761341489999,"1018527","243130"
"07/13/2015",40.8339527790001,-73.8761341489999,"1018527","243130"
"07/13/2015",40.876027906,-73.87502159,"1018813","258460"
"07/13/2015",40.663056548,-73.923641048,"1005435","180852"
"07/13/2015",40.8304474070001,-73.875790162,"1018624","241853"
"07/13/2015",40.8304474070001,-73.875790162,"1018624","241853"
"07/12/2017",40.688070936,-73.934566849,"1002397","189963"
"07/12/2017",40.688070936,-73.934566849,"1002397","189963"
"07/12/2017",40.8308724,-73.910938361,"1008897","241996"
"07/12/2017",40.8308724,-73.910938361,"1008897","241996"
"07/12/2017",40.8308724,-73.910938361,"1008897","241996"
"07/12/2016",40.5961343380001,-73.9396189019999,"1001019","156467"
"07/12/2015",40.711564939,-73.9883433689999,"987482","198516"
"07/12/2015",40.681124557,-73.959912645,"995369","187428"
"07/12/2015",40.6748366190001,-73.970050339,"992558","185136"
"07/12/2015",40.831969085,-73.902658117,"1011188","242398"
"07/11/2017",40.649370543,-73.960875898,"995107","175859"
"07/11/2017",40.649370543,-73.960875898,"995107","175859"
"07/11/2017",40.5761241280001,-73.99982505,"984299","149171"
"07/11/2016",40.692068798,-73.932370464,"1003005","191420"
"07/11/2015",40.5953034790001,-73.770511519,"1047983","156242"
"07/11/2015",40.6675734240001,-73.9072957659999,"1009968","182502"
"07/11/2015",40.652902087,-73.89402854,"1013655","177161"
"07/11/2015",40.6981249660001,-73.977533877,"990480","193620"
"07/11/2015",40.816382236,-73.9392962489999,"1001053","236710"
"07/11/2015",40.623719131,-73.924950469,"1005084","166520"
"07/11/2015",40.813935836,-73.908829574,"1009487","235826"
"07/11/2015",40.5590359,-74.1751536579999,"935581","142994"
"07/10/2017",40.8039757550001,-73.9206764159999,"1006211","232194"
"07/10/2016",40.858373133,-73.899402084,"1012078","252019"
"07/10/2016",40.6805361560001,-73.957086365,"996153","187214"
"07/10/2015",40.5754427690001,-73.987794763,"987641","148923"
"07/10/2015",40.592336182,-73.9814869589999,"989392","155078"
"07/10/2015",40.6667956910001,-73.896511706,"1012960","182222"
"07/01/2017",40.84788697,-73.911074618,"1008853","248195"
"07/01/2017",40.8157202510001,-73.864502585,"1021756","236492"
"07/01/2017",40.8157202510001,-73.864502585,"1021756","236492"
"07/01/2017",40.880660564,-73.864934376,"1021600","260152"
"07/01/2017",40.8469370650001,-73.897554337,"1012594","247853"
"07/01/2017",40.8219963170001,-73.9150149399999,"1007772","238761"
"07/01/2016",40.680404582,-73.9098990529999,"1009241","187176"
"07/01/2016",40.675136459,-73.9486178339999,"998503","185248"
"07/01/2015",40.8083437560001,-73.940860491,"1000622","233781"
"07/01/2015",40.6526951270001,-73.9628416749999,"994561","177070"
"07/01/2015",40.691982732,-73.764755296,"1049487","191469"
"06/09/2017",40.5964315620001,-73.784677067,"1044048","156643"
"06/09/2017",40.696780437,-73.778503581,"1045670","193207"
"06/09/2017",40.696780437,-73.778503581,"1045670","193207"
"06/09/2017",40.839961352,-73.8765024369999,"1018422","245319"
"06/09/2017",40.6870115940001,-73.917682155,"1007080","189581"
"06/09/2017",40.6870115940001,-73.917682155,"1007080","189581"
"06/09/2015",40.6326228560001,-73.902498532,"1011313","169770"
"06/09/2015",40.862755258,-73.904493002,"1010668","253614"
"06/09/2015",40.862755258,-73.904493002,"1010668","253614"
"06/09/2015",40.8560328090001,-73.888448814,"1015109","251170"
"06/09/2015",40.8126423670001,-73.9150955229999,"1007753","235353"
"06/09/2015",40.814694231,-73.899926916,"1011951","236105"
"06/09/2015",40.786754376,-73.942161626,"1000267","225915"
"06/09/2015",40.6885944900001,-73.9495341639999,"998246","190151"
"06/09/2015",40.819307445,-73.902355087,"1011277","237785"
"06/09/2015",40.6489293280001,-73.962977108,"994524","175698"
"06/08/2017",40.655639713,-73.911539907,"1008795","178153"
"06/08/2017",40.8171826270001,-73.8617177469999,"1022526","237026"
"06/08/2015",40.6378044680001,-73.942377197,"1000243","171648"
"06/08/2015",40.818823297,-73.941237759,"1000515","237599"
"06/08/2015",40.647330127,-73.896999556,"1012833","175130"
"06/08/2015",40.825462558,-73.870401262,"1020118","240039"
"06/08/2015",40.853239381,-73.907875626,"1009736","250146"
"06/07/2017",40.6575992030001,-73.883493317,"1016576","178876"
"06/07/2017",40.6580230110001,-73.9126216069999,"1008494","179021"
"06/07/2017",40.6580230110001,-73.9126216069999,"1008494","179021"
"06/07/2016",40.820445512,-73.936232347,"1001900","238191"
"06/07/2016",40.684998931,-73.9384459299999,"1001322","188843"
"06/07/2015",40.819786685,-73.926828482,"1004503","237953"
"06/07/2015",40.874754264,-73.851748207,"1025250","258006"
"06/07/2015",40.6809278470001,-73.908647264,"1009588","187367"
"06/06/2017",40.68254331,-73.9304764139999,"1003533","187950"
"06/06/2016",40.6930658040001,-73.999543473,"984377","191776"
"06/06/2016",40.687128654,-73.9492432069999,"998327","189617"
"06/06/2015",40.7887212430001,-73.939996774,"1000866","226632"
"06/06/2015",40.7887212430001,-73.939996774,"1000866","226632"
"06/06/2015",40.7887212430001,-73.939996774,"1000866","226632"
"06/06/2015",40.7887212430001,-73.939996774,"1000866","226632"
"06/06/2015",40.692785234,-73.855127819,"1024425","191707"
"06/06/2015",40.6679290160001,-73.956067132,"996438","182621"
"06/05/2017",40.828691071,-73.908354064,"1009613","241202"
"06/05/2016",40.690942138,-73.945425195,"999385","191007"
"06/05/2016",40.6702068980001,-73.9239428779999,"1005349","183457"
"06/05/2016",40.5779071270001,-73.983931663,"988714","149821"
"06/05/2016",40.612668188,-74.160984662,"939554","162526"
"06/05/2016",40.5768090990001,-73.983183168,"988922","149421"
"06/05/2016",40.5768090990001,-73.983183168,"988922","149421"
"06/05/2016",40.5768090990001,-73.983183168,"988922","149421"
"06/05/2016",40.5768090990001,-73.983183168,"988922","149421"
"06/05/2016",40.679670066,-73.936136211,"1001964","186902"
"06/04/2017",40.697617853,-73.9222995819999,"1005796","193444"
"06/04/2017",40.851753713,-73.934929965,"1002252","249598"
"06/04/2017",40.8273617620001,-73.824627116,"1032785","240753"
"06/04/2016",40.7089090090001,-73.965804097,"993731","197550"
"06/04/2016",40.842761366,-73.924772035,"1005065","246324"
"06/04/2016",40.7057417190001,-73.93951602,"1001020","196400"
"06/04/2016",40.689637931,-73.786911032,"1043345","190599"
"06/04/2015",40.632240547,-73.947624063,"998788","169620"
"06/30/2017",40.693667261,-73.9445178299999,"999636","192000"
"06/30/2017",40.8163661450001,-73.867626311,"1020891","236726"
"06/30/2017",40.838559364,-73.896605923,"1012860","244801"
"06/30/2017",40.6143298850001,-74.085822121,"960423","163102"
"06/30/2017",40.843762188,-73.911745153,"1008669","246692"
"06/30/2017",40.843762188,-73.911745153,"1008669","246692"
"06/30/2017",40.843762188,-73.911745153,"1008669","246692"
"06/30/2017",40.843762188,-73.911745153,"1008669","246692"
"06/30/2017",40.843762188,-73.911745153,"1008669","246692"
"06/30/2017",40.843762188,-73.911745153,"1008669","246692"
"06/30/2017",40.843762188,-73.911745153,"1008669","246692"
"06/30/2017",40.843762188,-73.911745153,"1008669","246692"
"06/30/2017",40.843762188,-73.911745153,"1008669","246692"
"06/30/2017",40.843762188,-73.911745153,"1008669","246692"
"06/30/2017",40.823180032,-73.8665360429999,"1021189","239209"
"06/30/2016",40.6786462840001,-73.941325216,"1000525","186528"
"06/30/2016",40.85307163,-73.930995825,"1003340","250079"
"06/30/2016",40.700870395,-73.935629025,"1002099","194626"
"06/30/2016",40.6702493450001,-73.907000055,"1010049","183477"
"06/30/2016",40.620759553,-74.0105485989999,"981322","165433"
"06/03/2017",40.667789106,-73.905871605,"1010363","182581"
"06/03/2017",40.8272156420001,-73.879807015,"1017514","240674"
"06/03/2017",40.8119865080001,-73.947576544,"998762","235107"
"06/03/2017",40.602745951,-73.750077865,"1053650","158969"
"06/03/2016",40.6628509390001,-73.9554541159999,"996609","180771"
"06/03/2016",40.6628509390001,-73.9554541159999,"996609","180771"
"06/03/2016",40.722273155,-73.976342426,"990808","202418"
"06/03/2016",40.670168236,-73.9157274889999,"1007628","183445"
"06/03/2015",40.672296411,-73.9294056089999,"1003833","184217"
"06/03/2015",40.672658718,-73.8907670899999,"1014551","184360"
"06/29/2017",40.8325504210001,-73.864117788,"1021853","242624"
"06/29/2017",40.8079496410001,-73.9489596239999,"998380","233636"
"06/29/2016",40.6757277460001,-73.921495901,"1006026","185469"
"06/29/2016",40.8506601870001,-73.908920209,"1009448","249206"
"06/29/2016",40.6708042440001,-73.918451972,"1006872","183676"
"06/29/2016",40.8372249450001,-73.887294992,"1015437","244318"
"06/29/2015",40.723996754,-73.9758150819999,"990954","203046"
"06/29/2015",40.8298821390001,-73.9367581,"1001752","241629"
"06/29/2015",40.8298821390001,-73.9367581,"1001752","241629"
"06/29/2015",40.8298821390001,-73.9367581,"1001752","241629"
"06/29/2015",40.8298821390001,-73.9367581,"1001752","241629"
"06/29/2015",40.8666729930001,-73.864424076,"1021749","255056"
"06/29/2015",40.682146168,-73.927408558,"1004384","187806"
"06/28/2017",40.8647794990001,-73.851336596,"1025370","254372"
"06/28/2017",40.8647794990001,-73.851336596,"1025370","254372"
"06/28/2016",40.642043072,-73.9496090069999,"998235","173191"
"06/28/2015",40.5977857880001,-73.9915356489999,"986601","157063"
"06/28/2015",40.645022746,-74.077216847,"962822","174282"
"06/28/2015",40.672789843,-73.773651622,"1047038","184470"
"06/27/2015",40.6896224540001,-73.960149132,"995302","190524"
"06/27/2015",40.7836848310001,-73.914233311,"1008002","224803"
"06/27/2015",40.7967904430001,-73.9394044059999,"1001028","229572"
